date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:23:13	39518/39518	---M--	200	added ('OK')	text/javascript	etag:%2204db973bf59cfb10%22	https://cdn.ampproject.org/v0/amp-video-docking-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.ampproject.org/v0/amp-video-docking-0.1.js	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:13	33482/33482	---M--	200	added ('OK')	text/javascript	etag:%225989ee12de0fc107%22	https://cdn.ampproject.org/v0/amp-jwplayer-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.ampproject.org/v0/amp-jwplayer-0.1.js	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:14	46820/46820	---M--	200	added ('OK')	text/javascript	etag:%22fc280ea012dcfad8%22	https://cdn.ampproject.org/v0/amp-bind-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.ampproject.org/v0/amp-bind-0.1.js	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:14	4938/4938	---M--	200	added ('OK')	text/javascript	etag:%22044e740b75969e61%22	https://cdn.ampproject.org/v0/amp-fit-text-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.ampproject.org/v0/amp-fit-text-0.1.js	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:14	1448/1448	---M--	200	added ('OK')	binary/octet-stream	etag:%22257001eae841a42a8313313ee0f6d66a%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-amp.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-amp2d2b.png	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:15	0/0	---M--	302	error ('Moved%20Temporarily')	image/jpeg	date:Fri,%2009%20Jul%202021%2009:20:42%20GMT	https://cdn.jwplayer.com/v2/media/8P7BGfmE/poster.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.jwplayer.com/v2/media/8P7BGfmE/poster.32.delayed	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:16	66519/66519	---M-Z	200	added ('OK')	image/jpeg	etag:%223c850308007a450fa0594562e15a259e%22	https://assets-jpcust.jwpsrv.com/thumbnails/g2hpqtdd-720.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/assets-jpcust.jwpsrv.com/thumbnails/g2hpqtdd-720.jpg	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:16	0/0	---M--	302	error ('Moved%20Temporarily')	image/jpeg	date:Fri,%2009%20Jul%202021%2009:20:43%20GMT	https://cdn.jwplayer.com/v2/media/d4um1NLO/poster.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/cdn.jwplayer.com/v2/media/d4um1NLO/poster.jpg	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:16	47641/47641	---M-Z	200	added ('OK')	image/jpeg	etag:%220aeebfc85c4c3120052bf60dd45e79cd%22	https://assets-jpcust.jwpsrv.com/thumbnails/3kzt4x9s-720.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/assets-jpcust.jwpsrv.com/thumbnails/3kzt4x9s-720.jpg	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:16	21060/21060	---M--	200	added ('OK')	image/jpeg	etag:%225ecb909c4b2e6eae87fea720eed6ec1c%22	https://dvgnzpfv30f28.cloudfront.net/11-23-2020/t_c3c438aa55e647d99f4731d5b8b155e8_name_file_640x360_600_v3_.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/dvgnzpfv30f28.cloudfront.net/11-23-2020/t_c3c438aa55e647d99f4731d5b8b155e8_name_file_640x360_600_v3_.jpg	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:17	20503/20503	---M--	200	added ('OK')	image/jpeg	etag:%227911433b0fd3e1918c7f2839cb4c631f%22	https://dvgnzpfv30f28.cloudfront.net/11-22-2020/t_6c17fed8aca143dbb6ee708eb917ca0f_name_file_640x360_600_v3_.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/dvgnzpfv30f28.cloudfront.net/11-22-2020/t_6c17fed8aca143dbb6ee708eb917ca0f_name_file_640x360_600_v3_.jpg	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:17	13710/13710	---M--	200	added ('OK')	image/jpeg	etag:%2228e69d398db9df5b1b40620421861c7b26e2f6d5%22	https://elcomercio.pe/resizer/3sWOxPBz7Lo4kQN_bXPgVmGhEiw=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/HNC775PHJVDZ7C64YSWVPGLAEY.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/3sWOxPBz7Lo4kQN_bXPgVmGhEiw=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/HNC775PHJVDZ7C64YSWVPGL	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:18	65499/65499	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256de00ef-ffdb%22	https://static.chartbeat.com/js/inpage.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/static.chartbeat.com/js/inpage.js	(from http://static.chartbeat.com/js/chartbeat.js)
04:23:18	11708/11708	---M--	200	added ('OK')	image/jpeg	etag:%22719f9561d5f937e8ef2591de2a958bed117d70f1%22	https://elcomercio.pe/resizer/RsamVlQtqtv6LYMMdCnZlY9iEm0=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JIIWA5MXKJE5JF2AYR42RZEBOA.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/RsamVlQtqtv6LYMMdCnZlY9iEm0=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/JIIWA5MXKJE5JF2AYR42RZE	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:19	7750/7750	---M--	200	added ('OK')	image/jpeg	etag:%2223fcb6385d8346135b365b01d3fba8c1be796287%22	https://elcomercio.pe/resizer/rs8lfDHUtSnkboOTAKZOzsSQLeA=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/TDK3TL4V3VH7JKFLVU5LAJEKAM.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/rs8lfDHUtSnkboOTAKZOzsSQLeA=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/TDK3TL4V3VH7JKFLVU5LAJE	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
